GLOBAL ID,REPORTING YEAR,REPORTING MONTH,NON OPERATIONAL,INFLUENT VOLUME,INFLUENT TYPE,INFLUENT TYPE EST EXPLANATION,EFF NOT WITHIN 20 EXPLANATION,INFLUENT 0 EXPLANATION,WWTP 1,WWTP VOL 1,WWTP 2,WWTP VOL 2,WWTP 3,WWTP VOL 3,WWTP 4,WWTP VOL 4,WWTP 5,WWTP VOL 5
WDR100036795,2020,3,NA,2.71,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033840,2020,7,NA,111.4,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033840,2020,8,NA,115.6,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033840,2020,9,NA,107.6,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033840,2020,10,NA,108.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036795,2020,5,NA,3.81,metered,NA,"Discharge from percolation and evaporation. Seasonal fluctuations, more evaporation in spring/summer.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036795,2020,7,NA,1.47,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036795,2020,9,NA,0.62,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051633,2020,1,NA,45.51,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051633,2020,2,NA,34.4,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051633,2020,5,NA,41.12,metered,NA,Returning water through plant from ponds.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051633,2020,9,NA,34.52,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051633,2020,10,NA,33.88,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000266,2020,4,NA,2,metered,NA,Additional water and chemicals are mixed with the LTP influent during the leachate treatment process.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051542,2020,1,NA,1.26,metered,NA,"Digested waste sludge not metered, Headworks spray water is metered twice at influent flow meter.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051542,2020,5,NA,1.28,metered,NA,"Digested waste sludge not metered, Headworks spray water is metered twice at influent flow meter.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051568,2020,3,NA,33.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051568,2020,7,NA,25.7,metered,NA,Remaining treated effluent was stored in the WWTP's on-site storage pond for future distribution to recycled water users.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051568,2020,8,NA,24.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051568,2020,9,NA,24.4,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051568,2020,11,NA,25.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037607,2020,2,NA,7.56,metered,NA,Need to verify meters,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051526,2020,5,NA,37.83,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029377,2020,5,NA,0.84,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029377,2020,12,NA,0.8,metered,NA,Flow discharged from a holding pond.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027145,2020,7,NA,0.04,metered,NA,low flows and pond level flucuations,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027145,2020,9,NA,0.04,metered,NA,Very low flows,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029380,2020,8,NA,0.02,metered,NA,No flow discharged from the holding pond,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029380,2020,10,NA,0.02,metered,NA,No flow discharged from the holding pond,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029380,2020,11,NA,0.02,metered,NA,No flow discharged from the holding pond,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,1,NA,44.6,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,2,NA,37.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,3,NA,28.8,metered,NA,None,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,4,NA,27.3,metered,NA,None,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,5,NA,23.3,metered,NA,None,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,6,NA,21.2,metered,NA,None,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100046441,2020,7,NA,16,metered,NA,None,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100034322,2020,4,NA,16.49,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028547,2020,2,NA,44.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036546,2020,6,NA,31,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031475,2020,8,NA,1.39,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051861,2020,8,NA,627.99,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051861,2020,11,NA,597.85,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051861,2020,10,NA,602.64,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035191,2020,3,NA,1.48,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035191,2020,5,NA,1.59,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035191,2020,7,NA,2.15,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035191,2020,11,NA,1.47,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032499,2020,2,NA,16.25,metered,NA,Not within 10% due to On-site irrigation.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035244,2020,2,NA,670.24,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001050,2020,7,NA,0.27,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001228,2020,3,NA,2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030927,2020,5,NA,3.81,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001228,2020,6,NA,0.92,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028526,2020,2,NA,1.44,estimated,Based on pump run times,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028526,2020,5,NA,1.38,estimated,Based on pump run times,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028526,2020,7,NA,1.4,estimated,Based on pump run times,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028526,2020,9,NA,1.4,estimated,Based on pump run times,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028526,2020,10,NA,1.39,estimated,Based on pump run times,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030689,2020,5,NA,4.74,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030876,2020,6,NA,0.21,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030876,2020,9,NA,0.17,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030876,2020,11,NA,0.12,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039680,2020,2,NA,228.4,metered,NA,"AWPF startup, commissioning and optimization testing",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039680,2020,8,NA,274.9,metered,NA,Advanced treatment process recovery efficiency; process optimization; SCADA data collection programming improvements,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039680,2020,9,NA,173.2,metered,NA,Advanced treatment process recovery efficiency; process optimization; SCADA data collection programming improvements,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039680,2020,10,NA,316.7,metered,NA,Advanced treatment process recovery efficiency; process optimization; SCADA data collection programming improvements,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036878,2020,8,NA,1030,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036878,2020,9,NA,998,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036876,2020,5,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036876,2020,6,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036876,2020,7,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036876,2020,8,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036876,2020,9,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036876,2020,12,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037354,2020,2,NA,4.3,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037354,2020,7,NA,1.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037350,2020,1,NA,0.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037350,2020,3,NA,0.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037350,2020,7,NA,1.4,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037350,2020,9,NA,1.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037350,2020,11,NA,1.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,1,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,3,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,6,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,7,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,8,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,10,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033554,2020,11,NA,4.1,estimated,Wastewater is discharged into pond and evaporates,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037274,2020,5,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037274,2020,7,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037274,2020,8,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037274,2020,9,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051643,2020,1,NA,77.94,metered,NA,Reclaimed water pumps were out of service.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051643,2020,3,NA,92.87,metered,NA,Water pump out of service.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051643,2020,8,NA,72.06,metered,NA,Water pump out of service.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030626,2020,1,NA,1.74,estimated,Effluent flow meter -waste hauled estimate,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030626,2020,7,NA,1.93,estimated,Effluent flow meter -waste hauled estimate,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030774,2020,4,NA,109.64,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029468,2020,1,NA,2.12,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029468,2020,6,NA,1.51,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036637,2020,5,NA,0.5,estimated,We have no flow meter yet estimate off of meter readings similer community,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036637,2020,10,NA,0.52,estimated,We have no flow meter yet estimate off of meter readings similer community,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036637,2020,12,NA,0.5,estimated,We have no flow meter yet estimate off of meter readings similer community,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036549,2020,1,NA,46.59,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051539,2019,8,NA,18.2,metered,NA,NO DISCHARGE,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001460,2020,1,NA,3.48,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028673,2020,2,NA,964.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028673,2020,3,NA,1073.2,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028673,2020,7,NA,1089.5,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028677,2020,8,NA,1590.1,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028733,2020,3,NA,695.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031449,2020,4,NA,5.25,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028880,2020,7,NA,143.16,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030844,2020,5,NA,43.94,metered,NA,Effluent is held in a storage reservoir during the rain season until able to irrigate to Land Application Areas during summer months. We only irrigated 4 days this month,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100030293,2020,11,NA,82.12,metered,NA,Effluent is discharged to lined storage ponds at the LCTF prior to distribution,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051564,2020,11,NA,1739.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051564,2020,12,NA,1800.6,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026749,2020,8,NA,115.6,metered,NA,Golf course irrigation well operational.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100026749,2020,12,NA,113.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028275,2020,1,NA,4.42,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051570,2020,2,NA,0.04,estimated,Inlet from CS to primary is not metered. Based on effluent discharge meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051570,2020,3,NA,0.06,estimated,Inlet from CS to primary is not metered. Based on effluent discharge meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051570,2020,6,NA,0.04,estimated,Inlet from CS to primary is not metered. Based on effluent discharge meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051570,2020,7,NA,0.05,estimated,Inlet from CS to primary is not metered. Based on effluent discharge meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051570,2020,8,NA,0.04,estimated,Inlet from CS to primary is not metered. Based on effluent discharge meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051570,2020,12,NA,0.04,estimated,Inlet from CS to primary is not metered. Based on effluent discharge meter,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051518,2020,6,NA,982.7,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051936,2020,1,NA,2174.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051573,2020,11,NA,4406,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051521,2020,12,NA,779.49,metered,NA,updated,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033142,2020,5,NA,1.26,metered,NA,Effluent is be stored in the storage pond until sufficient amount is available to spray.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035978,2020,1,NA,552.5,metered,NA,"Metered in-plant usage of disinfected tertiary for use in irrigation and plant operations accounted for 114.8 acre-feet. Calculated incidental loss as a result of variations in peak pond operation, evaporation, solids dewatering, and meter anomalies accounted for 1.5 acre-feet.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035978,2020,2,NA,518.3,metered,NA,"Metered in-plant usage of disinfected tertiary for use in irrigation and plant operations accounted for 95.6 acre-feet. Calculated incidental loss as a result of variations in peak pond operation, evaporation, solids dewatering, and meter anomalies accounted for  11.7 acre-feet.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035978,2020,3,NA,549.1,metered,NA,"Metered in-plant usage of disinfected tertiary for use in irrigation and plant operations accounted for 102.6 acre-feet. Calculated incidental loss as a result of variations in peak pond operation, evaporation, solids dewatering, and meter anomalies accounted for  7.0 acre-feet.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051933,2020,7,NA,1014.9,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033292,2020,4,NA,0.85,metered,NA,Wastewater flows to oxidation ponds for evaporation and percolation,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100033292,2020,5,NA,1.02,metered,NA,Wastewater flows to oxidation ponds for evaporation and percolation,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051494,2020,5,NA,267.42,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051644,2020,2,NA,43.4,metered,NA,Evaporation,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051644,2020,5,NA,50.3,metered,NA,Evaporation,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100034937,2020,3,NA,257.9,metered,NA,A differential transmitter effluent meter needed calibration.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027479,2020,1,NA,20.11,metered,NA,No discharge during winter months,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027479,2020,8,NA,24.09,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100016910,2020,1,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100016910,2020,2,X,0,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032614,2020,9,NA,2.51,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100039566,2020,1,NA,0,metered,NA,NA,plant was not authorized yet to start operation,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032180,2020,2,NA,1.87,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100032748,2019,10,NA,24.58,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036880,2020,1,NA,179,metered,NA,"The IWWTP has multiple discharge points, including an elevated storage tank. The storage tank is for backup water, in case recycled water demand is more than what the IWWTP can produce. The delta between influent and effluent is likely what goes to the storage tank. When the storage tank is full, water is sent to land (Pond 14).",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028781,2020,9,NA,192.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028781,2020,11,NA,189.4,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100001745,2020,12,NA,2351.1,metered,NA,"Total effluent discharge flow volume is not within 10% of the treatment plant influent flow volume due to different meters used for each flow measurement with inherent metering differences, discharge flow does not include sludge and other waste produced during the treatment process that are conveyed offsite for further treatment, and other factors.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036917,2020,2,NA,0.82,metered,NA,Effluent stored in tank.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031616,2020,4,NA,21.8,estimated,No meters,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031616,2020,6,NA,21.6,estimated,No meters,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051548,2020,10,NA,91.11,metered,NA,"W3 water is used for various processes at the plant and may affect the effluent flow total. Also, solids removal may account for a portion of the difference too.",NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031616,2020,9,NA,21.8,estimated,No meters,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036917,2020,4,NA,1.05,metered,NA,Effluent stored in tank.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100031616,2020,12,NA,22.1,estimated,No meters,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000047,2020,2,NA,2111.4,estimated,This is a meter read plus an estimated influent flow to a refinery treatment process,"In-Plant use including irrigation, washdown of roads, sidewalks, and outdoor work areas, and flushing of sewer lines as needed.",NA,Hyperion WWTP,2111.4,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000047,2020,3,NA,2131.3,estimated,This is a meter read plus an estimated influent flow to a refinery treatment process,"In-Plant use including irrigation, washdown of roads, sidewalks, and outdoor work areas, and flushing of sewer lines as needed.",NA,Hyperion WWTP,2131.3,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100036917,2020,12,NA,0.64,metered,NA,Effluent stored in tank.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000047,2020,4,NA,1925.6,estimated,This is a meter read plus an estimated influent flow to a refinery treatment process,"In-Plant use including irrigation, washdown of roads, sidewalks, and outdoor work areas, and flushing of sewer lines as needed.",NA,Hyperion WWTP,1925.6,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,1,NA,13.53,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,2,NA,10.02,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,3,NA,10.29,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,4,NA,9.94,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,6,NA,9.38,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,8,NA,9.04,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051904,2020,10,NA,9.74,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051523,2020,1,NA,28.8,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
NPD100051523,2020,3,NA,22.09,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100029738,2020,12,NA,46.2,metered,NA,Some days were estimated due to damage caused by a lightning strike knocking out the mag meter.,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100027968,2020,10,NA,3.09,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100035556,2020,6,NA,15.3,metered,NA,Pump into lagoons for percolation and evaporation,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028414,2020,9,NA,15.74,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100028414,2020,10,NA,15.92,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100000408,2020,9,NA,1603.72,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037623,2020,1,NA,5.49,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
WDR100037623,2020,4,NA,3.44,metered,NA,NA,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NA,NaN
